model,n,alpha,weight,k_hat_mean,k_hat_se,k_hat_oracle_mean,k_hat_oracle_se,coverage_mean,coverage_se,ci_width_mean,ci_width_se,eff_size_mean,eff_size_se
gpt-5-mini,50,0.15,0.3,116.72,1.1929928750835017,188.18,1.6585994091401333,0.9585106382978728,0.0029056383582441838,0.6535256470113502,0.002497410091837253,35.01599999999999,0.35789786252505057
gpt-5-mini,50,0.15,0.35,101.0,1.09288608738514,164.6,1.9114392483152582,0.9574468085106386,0.003023972426287639,0.6542845284262345,0.0025762599255049795,35.35,0.38251013058479905
gpt-5-mini,50,0.15,0.4,88.58,1.019446908867745,145.78,1.7440848603207353,0.9561702127659579,0.0030035440059610723,0.6567784972299503,0.002763376836119708,35.431999999999995,0.407778763547098
gpt-5-mini,50,0.15,0.45,78.38,0.9125305474338924,130.7,1.6228986413205229,0.9553191489361708,0.0029938823998872975,0.6607771982247441,0.0027843070692840344,35.271,0.41063874634525177
gpt-5-mini,50,0.15,0.5,70.72,0.864888432111333,118.32,1.4930344939082956,0.9540425531914898,0.0030897250826674647,0.663022280973275,0.002857824270295146,35.36,0.4324442160556665
gpt-5-mini,50,0.15,0.55,64.66,0.7707710425281946,108.44,1.3303112417776524,0.9525531914893621,0.0032852882763004933,0.6643580227804634,0.002757326644363898,35.562999999999995,0.423924073390507
gpt-5-mini,50,0.15,0.6,59.38,0.66506541031691,100.26,1.276498335290728,0.9538297872340429,0.003249264289747223,0.6666651448449211,0.0025803903327654234,35.62800000000001,0.39903924619014597
gpt-5-mini,50,0.15,0.65,55.0,0.593295878967653,92.94,1.2359320369664342,0.9542553191489366,0.0032442448259525337,0.6687340881347403,0.002505932760393894,35.75000000000001,0.3856423213289745
gpt-5-mini,50,0.15,0.7,51.16,0.5413760245891944,86.6,1.1113955191559843,0.9557446808510643,0.003203664719101057,0.6713111432724669,0.002450823778129029,35.81200000000001,0.37896321721243603
gpt-5-mini,50,0.15,0.75,47.8,0.5019960159204453,81.06,1.0659868667108425,0.9568085106382983,0.0031759907363033447,0.6739509810736127,0.002396462855663897,35.85,0.3764970119403339
gpt-5-mini,50,0.15,0.8,45.36,0.4696892589787423,76.8,0.9919677414109795,0.9563829787234047,0.0028900165334481125,0.6739477915997596,0.0024480987548517173,36.288000000000004,0.37575140718299377
gpt-5-mini,50,0.15,0.85,42.88,0.46444805952872714,72.98,0.9236839286249382,0.955957446808511,0.0030390546765889925,0.675810636395034,0.002533217042203512,36.44799999999999,0.3947808505994179
gpt-5-mini,50,0.15,0.9,40.58,0.45174328993356405,68.84,0.9458794849239517,0.9568085106382983,0.003288043004502339,0.6782055098890103,0.0026249640075700085,36.522000000000006,0.40656896094020745
gpt-5-mini,50,0.15,0.95,38.6,0.4223742416388577,65.64,0.936273464325461,0.9576595744680855,0.0030757745880400237,0.6799929500316791,0.0025150291885758865,36.67,0.40125552955691474
gpt-5-mini,50,0.15,1.0,36.88,0.416307578600246,61.74,0.9014699107568706,0.9578723404255324,0.003212131824130318,0.6815421823093591,0.00269662746406708,36.88,0.416307578600246
