model,n,alpha,weight,k_hat_mean,k_hat_se,k_hat_oracle_mean,k_hat_oracle_se,coverage_mean,coverage_se,ci_width_mean,ci_width_se,eff_size_mean,eff_size_se
gpt-5-mini,50,0.15,0.0,200.0,0.0,200.0,0.0,0.9985106382978723,0.0005220359211227765,0.6313163733430138,0.00039911351089999195,0.0,0.0
gpt-5-mini,50,0.15,0.05,199.84,0.15839191898578658,200.0,0.0,0.9895744680851065,0.0013620345338961042,0.532667489238637,0.0002600640382723001,9.992,0.007919595949289301
gpt-5-mini,50,0.15,0.1,152.4,2.760579649276579,200.0,0.0,0.964893617021277,0.0027122444221238224,0.49592915481134114,0.001962005179132022,15.240000000000002,0.2760579649276579
gpt-5-mini,50,0.15,0.15,102.76,1.8200131867654146,193.76,1.6561545821571126,0.9663829787234046,0.0027799971014572052,0.4982998700455944,0.0018835676172925379,15.413999999999996,0.27300197801481224
gpt-5-mini,50,0.15,0.2,78.08,1.3751625358480355,159.08,2.8179198001362633,0.964893617021277,0.002695502012621262,0.5004827047623095,0.0018240883775063831,15.615999999999996,0.27503250716960714
gpt-5-mini,50,0.15,0.25,62.64,1.14813239654667,129.6,2.271035006335217,0.9644680851063834,0.0029267502298801,0.5037707698462013,0.001837659889455354,15.66,0.2870330991366675
gpt-5-mini,50,0.15,0.3,52.8,0.9147677300823418,109.9,1.9952443459386122,0.967021276595745,0.0027618627629249297,0.5061443209426135,0.0017231613751097343,15.840000000000002,0.2744303190247025
gpt-5-mini,50,0.15,0.35,45.54,0.7920656538444272,96.62,1.7798629160696617,0.9665957446808514,0.002932930682819118,0.5091360150192283,0.0017032517996923824,15.938999999999998,0.2772229788455494
gpt-5-mini,50,0.15,0.4,40.52,0.664072285222023,86.36,1.583606011607685,0.9668085106382982,0.0028646864135671224,0.5111337517798379,0.0015901038513162669,16.208,0.2656289140888093
gpt-5-mini,50,0.15,0.45,36.54,0.638880270473271,77.92,1.449645473900429,0.9663829787234046,0.0029536942364388565,0.5134584663506004,0.0016508839536495507,16.442999999999998,0.28749612171297195
gpt-5-mini,50,0.15,0.5,33.3,0.6319810123729983,71.18,1.336469977216099,0.9653191489361705,0.002991008102688553,0.5159907868976059,0.001731263487973794,16.65,0.31599050618649915
gpt-5-mini,50,0.15,0.55,30.8,0.5782732917920386,65.74,1.32719553947412,0.9646808510638302,0.003075038598321646,0.5180366824075757,0.0016680858172601956,16.94,0.31805031048562105
gpt-5-mini,50,0.15,0.6,28.46,0.5420036900243391,61.28,1.239044793379158,0.9657446808510641,0.0029982641726323763,0.5208547822436476,0.0016200729244654855,17.075999999999993,0.3252022140146035
gpt-5-mini,50,0.15,0.65,26.6,0.5011985634456667,57.14,1.1288968066214022,0.9644680851063834,0.0032631667333930456,0.5233132587257141,0.0015760235159928365,17.290000000000003,0.3257790662396834
gpt-5-mini,50,0.15,0.7,25.16,0.44574432133230824,54.08,1.073625633077005,0.9638297872340429,0.0031414517149432773,0.5252706935457551,0.0014595812921777477,17.612000000000002,0.31202102493261563
gpt-5-mini,50,0.15,0.75,23.48,0.45452392676293724,50.96,0.9699319563763225,0.9653191489361705,0.0028196105603588094,0.5288711492278794,0.0015868046253135761,17.61,0.34089294507220297
gpt-5-mini,50,0.15,0.8,22.44,0.4244148913504332,48.48,0.9296192769085632,0.9655319148936173,0.002750529806160394,0.5308690777195068,0.001511218662220467,17.952,0.3395319130803466
gpt-5-mini,50,0.15,0.85,21.32,0.41322149024463856,46.38,0.9182113046570488,0.9653191489361705,0.0027710264517318084,0.5337324541891213,0.0015054745608085757,18.122,0.35123826670794284
gpt-5-mini,50,0.15,0.9,20.28,0.38578750627774333,44.44,0.8882161898997337,0.9676595744680854,0.00274063696818802,0.5367528723478467,0.0014555392318994255,18.252000000000002,0.3472087556499693
gpt-5-mini,50,0.15,0.95,19.58,0.3889370128954045,42.4,0.8217055433669654,0.9665957446808514,0.0028388113988855853,0.5389261993246596,0.0014811747138915846,18.600999999999996,0.3694901622506342
gpt-5-mini,50,0.15,1.0,19.08,0.37292358466581327,41.0,0.7889233169326407,0.9655319148936173,0.00283162634206198,0.5406245284328307,0.0014198103117278472,19.08,0.37292358466581327
