model,n,alpha,weight,k_hat_mean,k_hat_se,k_hat_oracle_mean,k_hat_oracle_se,coverage_mean,coverage_se,ci_width_mean,ci_width_se,eff_size_mean,eff_size_se
gpt-5-mini,50,0.15,0.3,130.22,1.472763389007209,188.18,1.6585994091401333,0.9389361702127665,0.004253297392059073,0.6263991564392775,0.002816823714355925,39.066,0.44182901670216257
gpt-5-mini,50,0.15,0.35,111.74,1.2768116540821517,164.6,1.9114392483152582,0.9393617021276601,0.004150299830453439,0.6294046920938466,0.0028252743505998725,39.10900000000001,0.44688407892875304
gpt-5-mini,50,0.15,0.4,97.84,1.1329112939678905,145.78,1.7440848603207353,0.938510638297873,0.003983783333895806,0.632419997100351,0.0028376290101907492,39.135999999999996,0.45316451758715626
gpt-5-mini,50,0.15,0.45,87.56,1.115763415783113,130.7,1.6228986413205229,0.9353191489361707,0.00428542541439528,0.6339943622273302,0.0031444656142966643,39.402,0.5020935371024008
gpt-5-mini,50,0.15,0.5,78.6,0.9871170143402452,118.32,1.4930344939082956,0.9363829787234049,0.004031227134964161,0.6376541091381788,0.0030248647613110432,39.3,0.4935585071701226
gpt-5-mini,50,0.15,0.55,71.46,0.9012036395843062,108.44,1.3303112417776524,0.9357446808510644,0.004070007557861565,0.6405978490571943,0.0029981191761842847,39.30299999999999,0.49566200177136843
gpt-5-mini,50,0.15,0.6,65.88,0.8483584148224147,100.26,1.276498335290728,0.9355319148936175,0.004141127403281959,0.6421371231410987,0.003023353670436317,39.52799999999999,0.5090150488934487
gpt-5-mini,50,0.15,0.65,60.68,0.7570680286473601,92.94,1.2359320369664342,0.9378723404255325,0.004237836427071789,0.6454660821965915,0.0029320770682984233,39.44200000000001,0.4920942186207841
gpt-5-mini,50,0.15,0.7,56.66,0.6714819431674989,86.6,1.1113955191559843,0.9378723404255324,0.004184084613883186,0.6470461312621256,0.002799739185049558,39.662000000000006,0.47003736021724907
gpt-5-mini,50,0.15,0.75,53.2,0.6393746945258314,81.06,1.0659868667108425,0.9376595744680857,0.0042977670094529186,0.6486234052058362,0.0028305918382274275,39.9,0.4795310208943733
gpt-5-mini,50,0.15,0.8,49.96,0.5621103094589176,76.8,0.9919677414109795,0.9389361702127665,0.0039555016953972625,0.6512000842161428,0.0026397925183979406,39.968,0.4496882475671341
gpt-5-mini,50,0.15,0.85,47.28,0.523098461095041,72.98,0.9236839286249382,0.9385106382978727,0.0038918144880060617,0.6528414145112891,0.0025394959868479147,40.187999999999995,0.44463369193078467
gpt-5-mini,50,0.15,0.9,44.96,0.49715993402525915,68.84,0.9458794849239517,0.9380851063829794,0.004111285795442376,0.6541217180485345,0.002591271134214888,40.464,0.4474439406227333
gpt-5-mini,50,0.15,0.95,42.82,0.48306521298888827,65.64,0.936273464325461,0.9404255319148941,0.0037941605319419176,0.655790397564195,0.0026849337115823243,40.679,0.4589119523394438
gpt-5-mini,50,0.15,1.0,40.78,0.4768983120121102,61.74,0.9014699107568706,0.9404255319148942,0.003817948605303481,0.6581649487332527,0.0027734908368787768,40.78,0.4768983120121102
